system:index,AreaHa,Categoria,DataConcl,DataInici,Fonte,InstExecu,InstFinan,InstGest,MetComb,MetPrinc,Monitora,Motivacao,NmProjeto,Privacidad,ProjAtivo,Projeto,TipoArea,class_area_ha,class_id,class_year,index,.geo
18_5_0,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,12.293721337220436,2,1990,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_1,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,2.0798167416561353,4,1990,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_2,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,117.73274646996612,7,1990,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_3,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,21.97289897178502,15,1990,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_0,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,12.261254055702361,2,1991,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_1,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,0.32848402978036917,4,1991,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_2,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,117.68423056082956,7,1991,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_3,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,23.805214874315453,15,1991,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_0,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,10.803134656982424,2,1992,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_1,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,0.23946860619638483,4,1992,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_2,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,117.16303143164559,7,1992,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_3,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,25.87354882580329,15,1992,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_0,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,11.212607653808593,2,1993,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_1,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,0.23946860619638483,4,1993,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_2,154.104992581,restauracao,03-2023,04-2022,IRE,IRÉ/BRASIL - Instituto de Reflorestamento Éden,Eden,Não identificado,Não identificado,semeadura direta,nao,outros objetivos,TI ARB,publico,nao,nao,outros,116.1311451140522,7,1993,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
